4342562508027834|10|2028|587
4342562508067137|10|2028|281
4342562508031141|10|2028|815
4342562508044508|10|2028|929
4342562508062666|10|2028|324
4342562508066048|10|2028|127
4342562508000765|10|2028|354
4342562508072673|10|2028|911
4342562508064662|10|2028|583
4342562508013867|10|2028|445
4342562508086830|10|2028|081
4342562508000476|10|2028|941
4342562508024245|10|2028|126
4342562508007455|10|2028|569
4342562508026810|10|2028|850
4342562508035373|10|2028|292
4342562508020607|10|2028|811
4342562508010665|10|2028|990
4342562508046156|10|2028|447
4342562508065107|10|2028|825
4342562508031877|10|2028|280
4342562508073671|10|2028|577
4342562508030408|10|2028|089
4342562508013164|10|2028|226
4342562508051446|10|2028|460
4342562508038302|10|2028|365
4342562508022421|10|2028|607
4342562508000625|10|2028|584
4342562508026877|10|2028|259
4342562508036157|10|2028|402
4342562508051123|10|2028|624
4342562508053756|10|2028|586
4342562508071758|10|2028|940
4342562508055033|10|2028|728
4342562508031372|10|2028|277
4342562508072244|10|2028|902
4342562508007737|10|2028|353
4342562508081716|10|2028|061
4342562508030226|10|2028|405
4342562508001813|10|2028|948
4342562508003587|10|2028|248
4342562508032776|10|2028|297
4342562508010467|10|2028|471
4342562508022280|10|2028|897
4342562508074513|10|2028|131
4342562508060728|10|2028|624
4342562508016522|10|2028|557
4342562508072715|10|2028|280
4342562508050521|10|2028|973
4342562508038625|10|2028|165
4342562508006580|10|2028|328
4342562508006168|10|2028|432
4342562508018254|10|2028|147
4342562508045521|10|2028|678
4342562508076120|10|2028|147
4342562508002050|10|2028|290
4342562508070487|10|2028|862
4342562508052725|10|2028|327
4342562508013263|10|2028|600
4342562508005244|10|2028|162
4342562508004866|10|2028|380
4342562508067186|10|2028|469
4342562508043328|10|2028|523
4342562508014576|10|2028|220
4342562508004726|10|2028|722
4342562508076062|10|2028|896
4342562508085287|10|2028|590
4342562508015763|10|2028|892
4342562508018320|10|2028|404
4342562508070263|10|2028|220
4342562508003876|10|2028|350
4342562508018676|10|2028|774
4342562508080445|10|2028|763
4342562508021506|10|2028|525
4342562508034012|10|2028|243
4342562508047220|10|2028|557
4342562508030382|10|2028|018
4342562508053426|10|2028|019
4342562508031000|10|2028|245
4342562508072012|10|2028|743
4342562508080411|10|2028|441
4342562508076310|10|2028|288
4342562508064324|10|2028|821
4342562508022280|10|2028|030
4342562508058128|10|2028|120
4342562508053228|10|2028|087
4342562508008438|10|2028|777
4342562508015060|10|2028|150
4342562508080700|10|2028|660
4342562508067368|10|2028|375
4342562508057021|10|2028|994
4342562508075072|10|2028|143
4342562508000377|10|2028|034
4342562508032446|10|2028|396
4342562508034780|10|2028|417
4342562508005046|10|2028|250
4342562508014055|10|2028|591
4342562508044144|10|2028|076
4342562508034822|10|2028|194
4342562508021217|10|2028|053
4342562508071618|10|2028|845
4342562508040522|10|2028|151
4342562508082235|10|2028|177
4342562508025812|10|2028|134
4342562508031133|10|2028|341
4342562508072152|10|2028|337
4342562508001615|10|2028|605
4342562508046800|10|2028|016
4342562508047535|10|2028|222
4342562508076286|10|2028|468
4342562508033667|10|2028|040
4342562508026620|10|2028|807
4342562508050018|10|2028|986
4342562508017132|10|2028|873
4342562508007604|10|2028|153
4342562508052634|10|2028|135
4342562508010780|10|2028|929
4342562508062641|10|2028|076
4342562508050455|10|2028|891
4342562508070271|10|2028|181
4342562508002084|10|2028|876
4342562508087523|10|2028|711
4342562508042064|10|2028|936
4342562508083001|10|2028|144
4342562508027826|10|2028|067
4342562508064662|10|2028|851
4342562508026836|10|2028|559
4342562508020722|10|2028|943
4342562508048616|10|2028|994
4342562508005418|10|2028|179
4342562508044185|10|2028|922
4342562508024021|10|2028|730
4342562508036314|10|2028|971
4342562508046487|10|2028|507
4342562508061122|10|2028|766
4342562508050257|10|2028|013
4342562508015870|10|2028|237
4342562508020284|10|2028|451
4342562508088786|10|2028|753
4342562508045828|10|2028|279
4342562508034616|10|2028|439
4342562508033055|10|2028|208
4342562508046388|10|2028|487
4342562508030416|10|2028|705
4342562508031836|10|2028|606
4342562508066170|10|2028|488
4342562508030861|10|2028|242
4342562508001466|10|2028|580
4342562508084264|10|2028|334
4342562508062385|10|2028|385
4342562508074885|10|2028|828
4342562508066428|10|2028|943
4342562508005566|10|2028|638
4342562508056114|10|2028|780
4342562508042486|10|2028|022
4342562508018007|10|2028|309
4342562508024872|10|2028|971
4342562508002282|10|2028|546
4342562508062757|10|2028|535
4342562508058227|10|2028|570
4342562508003066|10|2028|170
4342562508046453|10|2028|191
4342562508010384|10|2028|541
4342562508084447|10|2028|005
4342562508018072|10|2028|267
4342562508027818|10|2028|789
4342562508023627|10|2028|394
4342562508037148|10|2028|991
4342562508053566|10|2028|881
4342562508016225|10|2028|897
4342562508003314|10|2028|960
4342562508082342|10|2028|542
4342562508083431|10|2028|157
4342562508078712|10|2028|433
4342562508066733|10|2028|122
4342562508037767|10|2028|917
4342562508035167|10|2028|458
4342562508001862|10|2028|057
4342562508015060|10|2028|862
4342562508050877|10|2028|923
4342562508006572|10|2028|835
4342562508085253|10|2028|179
4342562508030481|10|2028|908
4342562508004411|10|2028|403
4342562508057252|10|2028|865
4342562508055157|10|2028|455
4342562508017488|10|2028|604
4342562508026240|10|2028|588
4342562508042312|10|2028|811
4342562508076880|10|2028|409
4342562508082888|10|2028|255
4342562508022280|10|2028|293
4342562508045802|10|2028|886
4342562508047535|10|2028|392
4342562508063581|10|2028|946
4342562508016845|10|2028|569
4342562508007133|10|2028|825
4342562508042627|10|2028|333
4342562508070768|10|2028|490
4342562508025655|10|2028|908
4342562508034707|10|2028|632
4342562508041736|10|2028|974
4342562508072483|10|2028|508
4342562508004445|10|2028|525
4342562508078522|10|2028|325
4342562508040217|10|2028|744
4342562508050141|10|2028|981
4342562508021068|10|2028|924
4342562508005806|10|2028|766
4342562508000385|10|2028|052
4342562508025341|10|2028|447
4342562508037221|10|2028|202
4342562508007778|10|2028|310
4342562508048228|10|2028|811
4342562508006747|10|2028|252
4342562508051701|10|2028|219
4342562508007216|10|2028|324
4342562508035357|10|2028|509
4342562508011416|10|2028|260
4342562508006622|10|2028|276
4342562508086483|10|2028|578
4342562508075742|10|2028|461
4342562508005855|10|2028|265
4342562508024856|10|2028|964
4342562508080643|10|2028|344
4342562508032081|10|2028|386
4342562508022405|10|2028|919
4342562508046537|10|2028|495
4342562508008065|10|2028|426
4342562508084710|10|2028|967
4342562508000237|10|2028|043
4342562508050851|10|2028|624
4342562508028253|10|2028|126
4342562508072277|10|2028|017
4342562508050612|10|2028|627
4342562508004460|10|2028|145
4342562508056080|10|2028|782
4342562508088182|10|2028|775
4342562508048111|10|2028|170
4342562508067707|10|2028|625
4342562508028311|10|2028|922
4342562508058730|10|2028|644
4342562508072566|10|2028|391
4342562508068614|10|2028|362
4342562508071451|10|2028|368
4342562508058508|10|2028|135
4342562508074208|10|2028|789
4342562508010343|10|2028|026
4342562508075825|10|2028|314
4342562508041850|10|2028|054
4342562508001466|10|2028|966
4342562508014477|10|2028|285
4342562508044433|10|2028|918
4342562508046263|10|2028|237
4342562508061304|10|2028|266
4342562508085303|10|2028|663
4342562508010822|10|2028|140
4342562508041140|10|2028|990
4342562508071220|10|2028|383
4342562508067608|10|2028|704
4342562508067871|10|2028|096
4342562508033063|10|2028|934
4342562508051131|10|2028|262
4342562508087143|10|2028|117
4342562508058821|10|2028|891
4342562508058847|10|2028|618
4342562508010103|10|2028|490
4342562508087457|10|2028|640
4342562508044664|10|2028|976
4342562508001433|10|2028|679
4342562508035027|10|2028|332
4342562508074802|10|2028|418
4342562508056338|10|2028|843
4342562508080585|10|2028|737
4342562508015466|10|2028|042
4342562508056544|10|2028|276
4342562508022751|10|2028|456
4342562508010046|10|2028|604
4342562508043880|10|2028|295
4342562508015011|10|2028|632
4342562508078761|10|2028|792
4342562508083530|10|2028|698
4342562508012406|10|2028|233
4342562508006515|10|2028|754
4342562508084652|10|2028|811
4342562508010475|10|2028|253
4342562508044284|10|2028|396
4342562508052618|10|2028|767
4342562508064001|10|2028|127
4342562508031075|10|2028|798
4342562508042106|10|2028|270
4342562508012463|10|2028|950
4342562508088323|10|2028|455
4342562508060041|10|2028|549
4342562508015730|10|2028|119
4342562508044128|10|2028|132
4342562508028501|10|2028|524
4342562508032172|10|2028|602
4342562508007471|10|2028|985
4342562508076278|10|2028|660
4342562508006762|10|2028|223
4342562508073358|10|2028|143
4342562508007836|10|2028|366
4342562508066345|10|2028|666
4342562508065222|10|2028|992
4342562508042445|10|2028|097
4342562508058342|10|2028|942
4342562508074844|10|2028|859
4342562508014238|10|2028|880
4342562508056148|10|2028|201
4342562508034285|10|2028|510
4342562508065404|10|2028|908
4342562508065834|10|2028|350
4342562508074554|10|2028|728
4342562508060108|10|2028|107
4342562508062245|10|2028|247
4342562508011838|10|2028|136
4342562508053376|10|2028|625
4342562508014055|10|2028|220
4342562508071287|10|2028|869
4342562508086657|10|2028|207
4342562508086616|10|2028|390
4342562508086376|10|2028|291
4342562508024708|10|2028|394
4342562508011382|10|2028|310
4342562508000336|10|2028|649
4342562508030432|10|2028|912
4342562508016787|10|2028|143
4342562508058730|10|2028|957
4342562508076088|10|2028|837
4342562508050752|10|2028|389
4342562508007117|10|2028|826
4342562508081617|10|2028|716
4342562508011424|10|2028|141
4342562508060066|10|2028|014
4342562508083662|10|2028|643
4342562508027602|10|2028|969
4342562508038013|10|2028|506
4342562508054333|10|2028|533
4342562508035662|10|2028|707
4342562508086335|10|2028|276
4342562508051875|10|2028|787
4342562508078878|10|2028|993
4342562508072608|10|2028|300
4342562508078746|10|2028|758
4342562508035365|10|2028|649
4342562508037072|10|2028|566
4342562508054036|10|2028|650
4342562508070081|10|2028|789
4342562508065743|10|2028|654
4342562508074471|10|2028|156
4342562508065362|10|2028|804
4342562508047147|10|2028|003
4342562508051560|10|2028|042
4342562508085543|10|2028|182
4342562508008800|10|2028|956
4342562508016837|10|2028|770
4342562508027545|10|2028|469
4342562508046461|10|2028|365
4342562508027461|10|2028|724
4342562508064738|10|2028|465
4342562508037734|10|2028|536
4342562508032412|10|2028|165
4342562508053244|10|2028|366
4342562508078423|10|2028|767
4342562508045836|10|2028|367
4342562508042874|10|2028|117
4342562508006325|10|2028|496
4342562508008305|10|2028|779
4342562508044268|10|2028|930
4342562508020540|10|2028|516
4342562508051412|10|2028|550
4342562508070271|10|2028|909
4342562508075262|10|2028|247
4342562508031448|10|2028|892
4342562508028428|10|2028|518
4342562508010871|10|2028|972
4342562508008354|10|2028|523
4342562508054002|10|2028|678
4342562508011440|10|2028|938
4342562508018155|10|2028|801
4342562508057047|10|2028|176
4342562508067376|10|2028|266
4342562508016266|10|2028|688
4342562508014626|10|2028|353
4342562508058748|10|2028|287
4342562508036827|10|2028|292
4342562508035142|10|2028|851
4342562508011648|10|2028|884
4342562508040738|10|2028|274
4342562508018346|10|2028|839
4342562508031778|10|2028|725
4342562508082136|10|2028|984
4342562508021514|10|2028|779
4342562508007216|10|2028|462
4342562508003678|10|2028|673
4342562508088745|10|2028|458
4342562508051776|10|2028|980
4342562508036850|10|2028|919
4342562508018023|10|2028|511
4342562508013180|10|2028|926
4342562508010715|10|2028|362
4342562508028584|10|2028|696
4342562508087341|10|2028|809
4342562508027776|10|2028|804
4342562508033535|10|2028|814
4342562508057773|10|2028|447
4342562508005061|10|2028|403
4342562508083803|10|2028|112
4342562508020425|10|2028|798
4342562508018338|10|2028|667
4342562508056551|10|2028|521
4342562508030044|10|2028|623
4342562508000120|10|2028|977
4342562508007802|10|2028|220
4342562508078555|10|2028|596
4342562508055645|10|2028|936
4342562508047725|10|2028|643
4342562508024054|10|2028|830
4342562508045661|10|2028|456
4342562508021860|10|2028|796
4342562508013784|10|2028|690
4342562508052626|10|2028|648
4342562508070164|10|2028|060
4342562508018254|10|2028|993
4342562508008420|10|2028|615
4342562508047485|10|2028|536
4342562508068713|10|2028|307
4342562508030754|10|2028|126
4342562508015532|10|2028|078
4342562508061676|10|2028|846
4342562508007877|10|2028|714
4342562508076823|10|2028|643
4342562508021134|10|2028|007
4342562508064266|10|2028|839
4342562508008388|10|2028|681
4342562508021233|10|2028|316
4342562508053665|10|2028|932
4342562508012141|10|2028|141
4342562508027057|10|2028|505
4342562508017884|10|2028|268
4342562508051818|10|2028|152
4342562508036447|10|2028|516
4342562508058045|10|2028|121
4342562508053160|10|2028|477
4342562508050182|10|2028|180
4342562508075304|10|2028|943
4342562508018676|10|2028|866
4342562508037486|10|2028|889
4342562508031612|10|2028|235
4342562508058581|10|2028|759
4342562508008586|10|2028|081
4342562508035183|10|2028|966
4342562508014683|10|2028|066
4342562508030028|10|2028|743
4342562508031521|10|2028|040
4342562508054580|10|2028|434
4342562508002134|10|2028|509
4342562508082102|10|2028|865
4342562508068580|10|2028|978
4342562508055777|10|2028|914
4342562508022413|10|2028|936
4342562508054275|10|2028|190
4342562508074653|10|2028|173
4342562508033865|10|2028|309
4342562508048186|10|2028|536
4342562508063318|10|2028|199
4342562508037403|10|2028|262
4342562508086426|10|2028|070
4342562508027347|10|2028|502
4342562508000807|10|2028|595
4342562508036124|10|2028|192
4342562508072046|10|2028|109
4342562508047550|10|2028|341
4342562508066147|10|2028|957
4342562508012661|10|2028|156
4342562508012224|10|2028|146
4342562508013107|10|2028|044
4342562508018262|10|2028|134
4342562508023015|10|2028|241
4342562508030135|10|2028|039
4342562508000740|10|2028|390
4342562508038021|10|2028|710
4342562508084413|10|2028|059
4342562508041066|10|2028|618
4342562508061122|10|2028|320
4342562508082383|10|2028|909
4342562508006085|10|2028|103
4342562508084868|10|2028|582
4342562508051057|10|2028|828
4342562508026760|10|2028|946
4342562508086871|10|2028|459
4342562508041314|10|2028|628
4342562508054010|10|2028|952
4342562508061684|10|2028|494
4342562508054200|10|2028|446
4342562508088232|10|2028|467
4342562508047642|10|2028|011
4342562508081534|10|2028|427
4342562508031000|10|2028|900
4342562508030184|10|2028|901
4342562508063730|10|2028|613
4342562508001284|10|2028|257
4342562508084827|10|2028|180
4342562508081054|10|2028|825
4342562508026281|10|2028|242
4342562508011358|10|2028|216
4342562508062054|10|2028|932
4342562508063128|10|2028|752
4342562508083753|10|2028|597
4342562508052717|10|2028|987
4342562508008057|10|2028|149
4342562508076682|10|2028|591
4342562508066865|10|2028|858
4342562508036603|10|2028|549
4342562508035035|10|2028|771
4342562508012836|10|2028|435
4342562508042486|10|2028|218
4342562508087317|10|2028|489
4342562508025184|10|2028|497
4342562508031851|10|2028|149
4342562508024245|10|2028|045
4342562508061635|10|2028|849
4342562508027305|10|2028|402
4342562508017264|10|2028|471
4342562508043567|10|2028|427
4342562508038351|10|2028|322
4342562508022751|10|2028|399
4342562508012273|10|2028|805
4342562508014758|10|2028|564
4342562508050174|10|2028|539
4342562508018833|10|2028|998
4342562508061346|10|2028|241
4342562508058722|10|2028|034
4342562508038708|10|2028|536
4342562508032008|10|2028|210
4342562508028618|10|2028|182
4342562508081104|10|2028|915
4342562508071261|10|2028|938
4342562508032818|10|2028|835
4342562508011168|10|2028|843
4342562508027370|10|2028|573
4342562508024278|10|2028|994
4342562508044227|10|2028|202
4342562508078084|10|2028|719
4342562508084801|10|2028|078
4342562508027370|10|2028|612
4342562508070057|10|2028|180
4342562508036017|10|2028|523
4342562508017827|10|2028|613
4342562508061841|10|2028|229
4342562508052428|10|2028|811
4342562508015474|10|2028|164
4342562508082532|10|2028|048
4342562508012430|10|2028|569
4342562508030200|10|2028|576
4342562508071162|10|2028|433
4342562508078688|10|2028|877
4342562508086343|10|2028|216
4342562508071147|10|2028|838
4342562508037205|10|2028|817
4342562508036306|10|2028|324
4342562508004106|10|2028|373
4342562508045620|10|2028|020
4342562508028253|10|2028|084
4342562508020722|10|2028|944
4342562508080304|10|2028|428
4342562508014667|10|2028|261
4342562508001508|10|2028|405
4342562508074851|10|2028|463
4342562508086442|10|2028|901
4342562508010046|10|2028|487
4342562508075742|10|2028|642
4342562508042841|10|2028|782
4342562508037056|10|2028|458
4342562508048152|10|2028|917
4342562508002381|10|2028|237
4342562508023064|10|2028|687
4342562508020672|10|2028|631
4342562508084108|10|2028|506
4342562508083225|10|2028|023
4342562508060827|10|2028|253
4342562508044185|10|2028|391
4342562508048715|10|2028|154
4342562508065776|10|2028|016
4342562508061114|10|2028|315
4342562508025820|10|2028|589
4342562508000252|10|2028|518
4342562508014634|10|2028|861
4342562508033246|10|2028|522
4342562508025135|10|2028|807
4342562508071287|10|2028|707
4342562508076211|10|2028|470
4342562508083837|10|2028|539
4342562508084314|10|2028|136
4342562508020425|10|2028|665
4342562508003835|10|2028|597
4342562508001011|10|2028|012
4342562508070073|10|2028|463
4342562508050562|10|2028|363
